WORDS,X,Y,COLOR
climate,6.571307724843312,5.349977447264676,green
change,6.406928903756681,5.269139071295933,green
change,10.14325480344898,5.869319755427257,blue
climate,10.082150858849888,5.820319989773962,blue
climate,7.916755112148871,5.714098887446171,red
change,7.746939786315715,5.691679666700918,red
