WORDS,X,Y,COLOR
climate,7.887788353791264,5.430070727812001,green
change,7.742242944911706,5.385091750594831,green
climate,8.178063059047279,5.612351035691996,blue
change,8.044337463968382,5.573716900948023,blue
climate,7.628632816917335,5.716621253405994,red
change,7.470315503788306,5.667574931880108,red
